date,station,boarding,alighting,total,day_of_week,is_weekend,is_holiday,month,year,covid_dummy
2019-11-17,강남,52344.0,51306.0,103650.0,6,1,0,11,2019,0
2019-11-18,신도림,62409.0,61173.0,123582.0,0,0,0,11,2019,0
2019-11-18,강남,105775.0,107412.0,213187.0,0,0,0,11,2019,0
2019-11-18,잠실,84677.0,83227.0,167904.0,0,0,0,11,2019,0
2019-11-18,홍대입구,74252.0,76521.0,150773.0,0,0,0,11,2019,0
2019-11-19,신도림,62664.0,61877.0,124541.0,1,0,0,11,2019,0
2019-11-19,강남,108358.0,109071.0,217429.0,1,0,0,11,2019,0
2019-11-19,홍대입구,73083.0,76587.0,149670.0,1,0,0,11,2019,0
2019-11-19,잠실,87849.0,86174.0,174023.0,1,0,0,11,2019,0
2019-11-20,강남,108174.0,109136.0,217310.0,2,0,0,11,2019,0
2019-11-20,신도림,63035.0,63647.0,126682.0,2,0,0,11,2019,0
2019-11-20,홍대입구,74212.0,77813.0,152025.0,2,0,0,11,2019,0
2019-11-20,잠실,88336.0,86444.0,174780.0,2,0,0,11,2019,0
2019-11-21,신도림,65315.0,65380.0,130695.0,3,0,0,11,2019,0
2019-11-21,잠실,89490.0,88118.0,177608.0,3,0,0,11,2019,0
2019-11-21,홍대입구,76397.0,81945.0,158342.0,3,0,0,11,2019,0
2019-11-21,강남,109687.0,111295.0,220982.0,3,0,0,11,2019,0
2019-11-22,잠실,97194.0,94513.0,191707.0,4,0,0,11,2019,0
2019-11-22,강남,117887.0,124579.0,242466.0,4,0,0,11,2019,0
2019-11-22,홍대입구,88824.0,101247.0,190071.0,4,0,0,11,2019,0
2019-11-22,신도림,67181.0,68484.0,135665.0,4,0,0,11,2019,0
2019-11-23,홍대입구,97913.0,112688.0,210601.0,5,1,0,11,2019,0
2019-11-23,신도림,60221.0,62727.0,122948.0,5,1,0,11,2019,0
2019-11-23,잠실,90836.0,86009.0,176845.0,5,1,0,11,2019,0
2019-11-23,강남,88489.0,96090.0,184579.0,5,1,0,11,2019,0
2019-11-24,잠실,65298.0,60427.0,125725.0,6,1,0,11,2019,0
2019-11-24,강남,53606.0,53317.0,106923.0,6,1,0,11,2019,0
2019-11-24,홍대입구,72475.0,70441.0,142916.0,6,1,0,11,2019,0
2019-11-24,신도림,40439.0,40965.0,81404.0,6,1,0,11,2019,0
2019-11-25,잠실,86534.0,84593.0,171127.0,0,0,0,11,2019,0
2019-11-25,신도림,61449.0,60716.0,122165.0,0,0,0,11,2019,0
2019-11-25,홍대입구,72268.0,75076.0,147344.0,0,0,0,11,2019,0
2019-11-25,강남,103925.0,105281.0,209206.0,0,0,0,11,2019,0
2019-11-26,강남,108096.0,109069.0,217165.0,1,0,0,11,2019,0
2019-11-26,홍대입구,74615.0,78198.0,152813.0,1,0,0,11,2019,0
2019-11-26,잠실,89776.0,87681.0,177457.0,1,0,0,11,2019,0
2019-11-26,신도림,63351.0,62300.0,125651.0,1,0,0,11,2019,0
2019-11-27,강남,109607.0,110704.0,220311.0,2,0,0,11,2019,0
2019-11-27,신도림,66189.0,65262.0,131451.0,2,0,0,11,2019,0
2019-11-27,잠실,95177.0,92912.0,188089.0,2,0,0,11,2019,0
2019-11-27,홍대입구,76985.0,80459.0,157444.0,2,0,0,11,2019,0
2019-11-28,신도림,66744.0,65554.0,132298.0,3,0,0,11,2019,0
2019-11-28,강남,110646.0,111833.0,222479.0,3,0,0,11,2019,0
2019-11-28,홍대입구,77882.0,83136.0,161018.0,3,0,0,11,2019,0
2019-11-28,잠실,92812.0,91228.0,184040.0,3,0,0,11,2019,0
2019-11-29,잠실,100597.0,97649.0,198246.0,4,0,0,11,2019,0
2019-11-29,홍대입구,87492.0,100137.0,187629.0,4,0,0,11,2019,0
2019-11-29,신도림,68642.0,68590.0,137232.0,4,0,0,11,2019,0
2019-11-29,강남,119493.0,125949.0,245442.0,4,0,0,11,2019,0
2019-11-30,잠실,91538.0,86456.0,177994.0,5,1,0,11,2019,0
2019-11-30,강남,88519.0,95952.0,184471.0,5,1,0,11,2019,0
2019-11-30,홍대입구,99848.0,113090.0,212938.0,5,1,0,11,2019,0
2019-11-30,신도림,61926.0,62835.0,124761.0,5,1,0,11,2019,0
2019-12-01,신도림,39492.0,39606.0,79098.0,6,1,0,12,2019,0
2019-12-01,홍대입구,68859.0,67038.0,135897.0,6,1,0,12,2019,0
2019-12-01,잠실,59509.0,55500.0,115009.0,6,1,0,12,2019,0
2019-12-01,강남,51432.0,50641.0,102073.0,6,1,0,12,2019,0
2019-12-02,홍대입구,71941.0,74781.0,146722.0,0,0,0,12,2019,0
2019-12-02,강남,104761.0,106181.0,210942.0,0,0,0,12,2019,0
2019-12-02,잠실,88399.0,85936.0,174335.0,0,0,0,12,2019,0
2019-12-02,신도림,62402.0,61123.0,123525.0,0,0,0,12,2019,0
2019-12-03,강남,108049.0,107835.0,215884.0,1,0,0,12,2019,0
2019-12-03,홍대입구,72818.0,75536.0,148354.0,1,0,0,12,2019,0
2019-12-03,잠실,88207.0,86330.0,174537.0,1,0,0,12,2019,0
2019-12-03,신도림,63799.0,62598.0,126397.0,1,0,0,12,2019,0
2019-12-04,강남,107628.0,109175.0,216803.0,2,0,0,12,2019,0
2019-12-04,홍대입구,72956.0,75958.0,148914.0,2,0,0,12,2019,0
2019-12-04,잠실,88678.0,86381.0,175059.0,2,0,0,12,2019,0
2019-12-04,신도림,64529.0,63373.0,127902.0,2,0,0,12,2019,0
2019-12-05,강남,111432.0,113032.0,224464.0,3,0,0,12,2019,0
2019-12-05,홍대입구,75934.0,80231.0,156165.0,3,0,0,12,2019,0
2019-12-05,잠실,91208.0,89445.0,180653.0,3,0,0,12,2019,0
2019-12-05,신도림,64774.0,63610.0,128384.0,3,0,0,12,2019,0
2019-12-06,홍대입구,82351.0,94142.0,176493.0,4,0,0,12,2019,0
2019-12-06,신도림,67787.0,66692.0,134479.0,4,0,0,12,2019,0
2019-12-06,잠실,95458.0,93396.0,188854.0,4,0,0,12,2019,0
2019-12-06,강남,118557.0,125483.0,244040.0,4,0,0,12,2019,0
2019-12-07,강남,89934.0,97653.0,187587.0,5,1,0,12,2019,0
2019-12-07,홍대입구,94508.0,108150.0,202658.0,5,1,0,12,2019,0
2019-12-07,신도림,62973.0,64068.0,127041.0,5,1,0,12,2019,0
2019-12-07,잠실,89678.0,85019.0,174697.0,5,1,0,12,2019,0
2019-12-08,강남,52378.0,51419.0,103797.0,6,1,0,12,2019,0
2019-12-08,신도림,43760.0,43012.0,86772.0,6,1,0,12,2019,0
2019-12-08,홍대입구,72696.0,70672.0,143368.0,6,1,0,12,2019,0
2019-12-08,잠실,63715.0,59133.0,122848.0,6,1,0,12,2019,0
2019-12-09,신도림,62799.0,61348.0,124147.0,0,0,0,12,2019,0
2019-12-09,강남,104260.0,105620.0,209880.0,0,0,0,12,2019,0
2019-12-09,잠실,87041.0,85465.0,172506.0,0,0,0,12,2019,0
2019-12-09,홍대입구,69721.0,72668.0,142389.0,0,0,0,12,2019,0
2019-12-10,잠실,89322.0,87246.0,176568.0,1,0,0,12,2019,0
2019-12-10,강남,108064.0,109291.0,217355.0,1,0,0,12,2019,0
2019-12-10,신도림,63213.0,62511.0,125724.0,1,0,0,12,2019,0
2019-12-10,홍대입구,72774.0,76283.0,149057.0,1,0,0,12,2019,0
2019-12-11,신도림,66094.0,65593.0,131687.0,2,0,0,12,2019,0
2019-12-11,홍대입구,76336.0,79418.0,155754.0,2,0,0,12,2019,0
2019-12-11,잠실,94595.0,92162.0,186757.0,2,0,0,12,2019,0
2019-12-11,강남,111451.0,112687.0,224138.0,2,0,0,12,2019,0
2019-12-12,신도림,67183.0,66269.0,133452.0,3,0,0,12,2019,0
2019-12-12,강남,115690.0,116849.0,232539.0,3,0,0,12,2019,0
2019-12-12,잠실,99349.0,96684.0,196033.0,3,0,0,12,2019,0
2019-12-12,홍대입구,79222.0,84501.0,163723.0,3,0,0,12,2019,0
2019-12-13,홍대입구,90824.0,103591.0,194415.0,4,0,0,12,2019,0
2019-12-13,강남,124110.0,131218.0,255328.0,4,0,0,12,2019,0
2019-12-13,신도림,69346.0,69847.0,139193.0,4,0,0,12,2019,0
2019-12-13,잠실,104435.0,99914.0,204349.0,4,0,0,12,2019,0
2019-12-14,강남,97699.0,105584.0,203283.0,5,1,0,12,2019,0
2019-12-14,홍대입구,103756.0,119362.0,223118.0,5,1,0,12,2019,0
2019-12-14,신도림,65760.0,67946.0,133706.0,5,1,0,12,2019,0
2019-12-14,잠실,97209.0,91629.0,188838.0,5,1,0,12,2019,0
2019-12-15,신도림,44112.0,44903.0,89015.0,6,1,0,12,2019,0
2019-12-15,홍대입구,78284.0,76102.0,154386.0,6,1,0,12,2019,0
2019-12-15,잠실,68104.0,63215.0,131319.0,6,1,0,12,2019,0
2019-12-15,강남,56005.0,55098.0,111103.0,6,1,0,12,2019,0
2019-12-16,신도림,63798.0,62946.0,126744.0,0,0,0,12,2019,0
2019-12-16,잠실,92682.0,90438.0,183120.0,0,0,0,12,2019,0
2019-12-16,홍대입구,75064.0,78641.0,153705.0,0,0,0,12,2019,0
2019-12-16,강남,109294.0,110808.0,220102.0,0,0,0,12,2019,0
2019-12-17,강남,112548.0,114861.0,227409.0,1,0,0,12,2019,0
2019-12-17,잠실,93340.0,91635.0,184975.0,1,0,0,12,2019,0
2019-12-17,신도림,64164.0,63714.0,127878.0,1,0,0,12,2019,0
2019-12-17,홍대입구,76276.0,80324.0,156600.0,1,0,0,12,2019,0
2019-12-18,강남,116952.0,118592.0,235544.0,2,0,0,12,2019,0
2019-12-18,신도림,68122.0,67628.0,135750.0,2,0,0,12,2019,0
2019-12-18,홍대입구,81604.0,85980.0,167584.0,2,0,0,12,2019,0
2019-12-18,잠실,100493.0,97933.0,198426.0,2,0,0,12,2019,0
2019-12-19,잠실,101089.0,98672.0,199761.0,3,0,0,12,2019,0
2019-12-19,강남,120896.0,123052.0,243948.0,3,0,0,12,2019,0
2019-12-19,신도림,69118.0,68239.0,137357.0,3,0,0,12,2019,0
2019-12-19,홍대입구,86427.0,92042.0,178469.0,3,0,0,12,2019,0
2019-12-20,홍대입구,96031.0,110207.0,206238.0,4,0,0,12,2019,0
2019-12-20,잠실,108974.0,105804.0,214778.0,4,0,0,12,2019,0
2019-12-20,신도림,70838.0,71168.0,142006.0,4,0,0,12,2019,0
2019-12-20,강남,130261.0,139424.0,269685.0,4,0,0,12,2019,0
2019-12-21,강남,100988.0,110172.0,211160.0,5,1,0,12,2019,0
2019-12-21,신도림,64558.0,65716.0,130274.0,5,1,0,12,2019,0
2019-12-21,홍대입구,107293.0,123231.0,230524.0,5,1,0,12,2019,0
2019-12-21,잠실,102462.0,96674.0,199136.0,5,1,0,12,2019,0
2019-12-22,강남,61265.0,61034.0,122299.0,6,1,0,12,2019,0
2019-12-22,신도림,41928.0,42347.0,84275.0,6,1,0,12,2019,0
2019-12-22,홍대입구,87459.0,87813.0,175272.0,6,1,0,12,2019,0
2019-12-22,잠실,72086.0,66949.0,139035.0,6,1,0,12,2019,0
2019-12-23,강남,120997.0,123864.0,244861.0,0,0,0,12,2019,0
2019-12-23,신도림,65795.0,65070.0,130865.0,0,0,0,12,2019,0
2019-12-23,홍대입구,90180.0,95867.0,186047.0,0,0,0,12,2019,0
2019-12-23,잠실,102712.0,100782.0,203494.0,0,0,0,12,2019,0
2019-12-24,홍대입구,99826.0,119716.0,219542.0,1,0,0,12,2019,0
2019-12-24,잠실,108015.0,106395.0,214410.0,1,0,0,12,2019,0
2019-12-24,신도림,67697.0,68033.0,135730.0,1,0,0,12,2019,0
2019-12-24,강남,117331.0,125055.0,242386.0,1,0,0,12,2019,0
2019-12-25,잠실,95106.0,88756.0,183862.0,2,0,1,12,2019,0
2019-12-25,홍대입구,107080.0,113248.0,220328.0,2,0,1,12,2019,0
2019-12-25,신도림,41506.0,42116.0,83622.0,2,0,1,12,2019,0
2019-12-25,강남,58419.0,59668.0,118087.0,2,0,1,12,2019,0
2019-12-26,잠실,98644.0,96578.0,195222.0,3,0,0,12,2019,0
2019-12-26,강남,118955.0,120741.0,239696.0,3,0,0,12,2019,0
2019-12-26,홍대입구,93851.0,97538.0,191389.0,3,0,0,12,2019,0
2019-12-26,신도림,64374.0,63405.0,127779.0,3,0,0,12,2019,0
2019-12-27,신도림,66861.0,66295.0,133156.0,4,0,0,12,2019,0
2019-12-27,강남,123600.0,132547.0,256147.0,4,0,0,12,2019,0
2019-12-27,홍대입구,96585.0,109580.0,206165.0,4,0,0,12,2019,0
2019-12-27,잠실,102394.0,97511.0,199905.0,4,0,0,12,2019,0
2019-12-28,신도림,57379.0,57568.0,114947.0,5,1,0,12,2019,0
2019-12-28,강남,92142.0,99422.0,191564.0,5,1,0,12,2019,0
2019-12-28,홍대입구,102234.0,117982.0,220216.0,5,1,0,12,2019,0
2019-12-28,잠실,90520.0,85058.0,175578.0,5,1,0,12,2019,0
2019-12-29,신도림,37830.0,38317.0,76147.0,6,1,0,12,2019,0
2019-12-29,잠실,66221.0,61371.0,127592.0,6,1,0,12,2019,0
2019-12-29,강남,59593.0,58440.0,118033.0,6,1,0,12,2019,0
2019-12-29,홍대입구,85321.0,85645.0,170966.0,6,1,0,12,2019,0
2019-12-30,신도림,62706.0,61969.0,124675.0,0,0,0,12,2019,0
2019-12-30,홍대입구,92092.0,97253.0,189345.0,0,0,0,12,2019,0
2019-12-30,강남,117677.0,119621.0,237298.0,0,0,0,12,2019,0
2019-12-30,잠실,99051.0,96060.0,195111.0,0,0,0,12,2019,0
2019-12-31,신도림,59934.0,60717.0,120651.0,1,0,0,12,2019,0
2019-12-31,강남,102276.0,108497.0,210773.0,1,0,0,12,2019,0
2019-12-31,홍대입구,87119.0,107337.0,194456.0,1,0,0,12,2019,0
2019-12-31,잠실,105027.0,104987.0,210014.0,1,0,0,12,2019,0
2020-01-01,신도림,26096.0,26716.0,52812.0,2,0,1,1,2020,0
2020-01-01,홍대입구,69202.0,61962.0,131164.0,2,0,1,1,2020,0
2020-01-01,잠실,53799.0,48425.0,102224.0,2,0,1,1,2020,0
2020-01-01,강남,39231.0,36768.0,75999.0,2,0,1,1,2020,0
2020-01-02,신도림,59576.0,58568.0,118144.0,3,0,0,1,2020,0
2020-01-02,홍대입구,79840.0,85293.0,165133.0,3,0,0,1,2020,0
2020-01-02,잠실,88601.0,86659.0,175260.0,3,0,0,1,2020,0
2020-01-02,강남,115263.0,116820.0,232083.0,3,0,0,1,2020,0
2020-01-03,신도림,62801.0,62386.0,125187.0,4,0,0,1,2020,0
2020-01-03,홍대입구,89087.0,99670.0,188757.0,4,0,0,1,2020,0
2020-01-03,잠실,95193.0,92634.0,187827.0,4,0,0,1,2020,0
2020-01-03,강남,126036.0,132511.0,258547.0,4,0,0,1,2020,0
2020-01-04,신도림,54259.0,54953.0,109212.0,5,1,0,1,2020,0
2020-01-04,잠실,81999.0,77313.0,159312.0,5,1,0,1,2020,0
2020-01-04,강남,87333.0,93257.0,180590.0,5,1,0,1,2020,0
2020-01-04,홍대입구,90634.0,102811.0,193445.0,5,1,0,1,2020,0
2020-01-05,강남,52620.0,51683.0,104303.0,6,1,0,1,2020,0
2020-01-05,홍대입구,70489.0,70084.0,140573.0,6,1,0,1,2020,0
2020-01-05,잠실,59763.0,55702.0,115465.0,6,1,0,1,2020,0
2020-01-05,신도림,37315.0,37526.0,74841.0,6,1,0,1,2020,0
2020-01-06,신도림,61303.0,59841.0,121144.0,0,0,0,1,2020,0
2020-01-06,홍대입구,71697.0,75177.0,146874.0,0,0,0,1,2020,0
2020-01-06,강남,117522.0,118454.0,235976.0,0,0,0,1,2020,0
2020-01-06,잠실,85090.0,83547.0,168637.0,0,0,0,1,2020,0
2020-01-07,홍대입구,68312.0,71304.0,139616.0,1,0,0,1,2020,0
2020-01-07,신도림,59593.0,58223.0,117816.0,1,0,0,1,2020,0
2020-01-07,강남,115832.0,116538.0,232370.0,1,0,0,1,2020,0
2020-01-07,잠실,83156.0,82477.0,165633.0,1,0,0,1,2020,0
2020-01-08,홍대입구,74819.0,79883.0,154702.0,2,0,0,1,2020,0
2020-01-08,강남,120178.0,120962.0,241140.0,2,0,0,1,2020,0
2020-01-08,잠실,89594.0,88027.0,177621.0,2,0,0,1,2020,0
2020-01-08,신도림,61735.0,60597.0,122332.0,2,0,0,1,2020,0
2020-01-09,잠실,93980.0,91824.0,185804.0,3,0,0,1,2020,0
2020-01-09,신도림,63232.0,62383.0,125615.0,3,0,0,1,2020,0
2020-01-09,홍대입구,77947.0,82743.0,160690.0,3,0,0,1,2020,0
2020-01-09,강남,122108.0,122689.0,244797.0,3,0,0,1,2020,0
2020-01-10,잠실,96532.0,92917.0,189449.0,4,0,0,1,2020,0
2020-01-10,홍대입구,83173.0,95550.0,178723.0,4,0,0,1,2020,0
2020-01-10,신도림,65596.0,65659.0,131255.0,4,0,0,1,2020,0
2020-01-10,강남,127610.0,134985.0,262595.0,4,0,0,1,2020,0
2020-01-11,홍대입구,95907.0,110791.0,206698.0,5,1,0,1,2020,0
2020-01-11,신도림,59891.0,60232.0,120123.0,5,1,0,1,2020,0
2020-01-11,잠실,87689.0,83099.0,170788.0,5,1,0,1,2020,0
2020-01-11,강남,94848.0,101571.0,196419.0,5,1,0,1,2020,0
2020-01-12,홍대입구,77950.0,76314.0,154264.0,6,1,0,1,2020,0
2020-01-12,잠실,64087.0,59597.0,123684.0,6,1,0,1,2020,0
2020-01-12,강남,55787.0,54371.0,110158.0,6,1,0,1,2020,0
2020-01-12,신도림,38120.0,38394.0,76514.0,6,1,0,1,2020,0
2020-01-13,잠실,88522.0,86537.0,175059.0,0,0,0,1,2020,0
2020-01-13,홍대입구,74146.0,77150.0,151296.0,0,0,0,1,2020,0
2020-01-13,강남,118073.0,118909.0,236982.0,0,0,0,1,2020,0
2020-01-13,신도림,60409.0,59403.0,119812.0,0,0,0,1,2020,0
2020-01-14,홍대입구,77040.0,80960.0,158000.0,1,0,0,1,2020,0
2020-01-14,잠실,91634.0,89073.0,180707.0,1,0,0,1,2020,0
2020-01-14,강남,120976.0,121733.0,242709.0,1,0,0,1,2020,0
2020-01-14,신도림,60558.0,59215.0,119773.0,1,0,0,1,2020,0
2020-01-15,신도림,62706.0,61934.0,124640.0,2,0,0,1,2020,0
2020-01-15,강남,122025.0,122875.0,244900.0,2,0,0,1,2020,0
2020-01-15,홍대입구,77801.0,82503.0,160304.0,2,0,0,1,2020,0
2020-01-15,잠실,92707.0,89902.0,182609.0,2,0,0,1,2020,0
2020-01-16,신도림,63464.0,62514.0,125978.0,3,0,0,1,2020,0
2020-01-16,강남,123030.0,124343.0,247373.0,3,0,0,1,2020,0
2020-01-16,홍대입구,80741.0,85552.0,166293.0,3,0,0,1,2020,0
2020-01-16,잠실,92637.0,90400.0,183037.0,3,0,0,1,2020,0
2020-01-17,잠실,97679.0,94193.0,191872.0,4,0,0,1,2020,0
2020-01-17,강남,129997.0,136864.0,266861.0,4,0,0,1,2020,0
2020-01-17,홍대입구,86314.0,98551.0,184865.0,4,0,0,1,2020,0
2020-01-17,신도림,65063.0,65375.0,130438.0,4,0,0,1,2020,0
2020-01-18,홍대입구,97173.0,110721.0,207894.0,5,1,0,1,2020,0
2020-01-18,신도림,57251.0,57479.0,114730.0,5,1,0,1,2020,0
2020-01-18,강남,93172.0,99551.0,192723.0,5,1,0,1,2020,0
2020-01-18,잠실,87802.0,83241.0,171043.0,5,1,0,1,2020,0
2020-01-19,잠실,61657.0,57527.0,119184.0,6,1,0,1,2020,0
2020-01-19,강남,54820.0,53801.0,108621.0,6,1,0,1,2020,0
2020-01-19,홍대입구,75739.0,74313.0,150052.0,6,1,0,1,2020,0
2020-01-19,신도림,38367.0,37490.0,75857.0,6,1,0,1,2020,0
2020-01-20,강남,119614.0,120537.0,240151.0,0,0,0,1,2020,0
2020-01-20,홍대입구,76767.0,79573.0,156340.0,0,0,0,1,2020,0
2020-01-20,잠실,89741.0,87890.0,177631.0,0,0,0,1,2020,0
2020-01-20,신도림,61601.0,60033.0,121634.0,0,0,0,1,2020,0
2020-01-21,홍대입구,76578.0,80179.0,156757.0,1,0,0,1,2020,0
2020-01-21,신도림,61771.0,61071.0,122842.0,1,0,0,1,2020,0
2020-01-21,강남,121647.0,122832.0,244479.0,1,0,0,1,2020,0
2020-01-21,잠실,90862.0,88162.0,179024.0,1,0,0,1,2020,0
2020-01-22,잠실,91953.0,87859.0,179812.0,2,0,0,1,2020,0
2020-01-22,홍대입구,77205.0,82290.0,159495.0,2,0,0,1,2020,0
2020-01-22,강남,120553.0,121856.0,242409.0,2,0,0,1,2020,0
2020-01-22,신도림,63950.0,62732.0,126682.0,2,0,0,1,2020,0
2020-01-23,신도림,60940.0,60137.0,121077.0,3,0,0,1,2020,0
2020-01-23,잠실,86020.0,84247.0,170267.0,3,0,0,1,2020,0
2020-01-23,강남,111812.0,115448.0,227260.0,3,0,0,1,2020,0
2020-01-23,홍대입구,75805.0,82758.0,158563.0,3,0,0,1,2020,0
2020-01-24,신도림,24206.0,23706.0,47912.0,4,0,1,1,2020,0
2020-01-24,강남,33186.0,33251.0,66437.0,4,0,1,1,2020,0
2020-01-24,잠실,41856.0,39512.0,81368.0,4,0,1,1,2020,0
2020-01-24,홍대입구,48136.0,49441.0,97577.0,4,0,1,1,2020,0
2020-01-25,신도림,18073.0,18080.0,36153.0,5,1,1,1,2020,0
2020-01-25,잠실,37015.0,34804.0,71819.0,5,1,1,1,2020,0
2020-01-25,홍대입구,37373.0,43471.0,80844.0,5,1,1,1,2020,0
2020-01-25,강남,18365.0,20003.0,38368.0,5,1,1,1,2020,0
2020-01-26,홍대입구,56309.0,64972.0,121281.0,6,1,1,1,2020,0
2020-01-26,강남,31769.0,35387.0,67156.0,6,1,1,1,2020,0
2020-01-26,신도림,26439.0,27467.0,53906.0,6,1,1,1,2020,0
2020-01-26,잠실,51575.0,48090.0,99665.0,6,1,1,1,2020,0
2020-01-27,잠실,52788.0,50048.0,102836.0,0,0,1,1,2020,0
2020-01-27,강남,42470.0,42586.0,85056.0,0,0,1,1,2020,0
2020-01-27,신도림,30084.0,30670.0,60754.0,0,0,1,1,2020,0
2020-01-27,홍대입구,59328.0,62335.0,121663.0,0,0,1,1,2020,0
2020-01-28,신도림,55822.0,54845.0,110667.0,1,0,0,1,2020,0
2020-01-28,강남,99953.0,101282.0,201235.0,1,0,0,1,2020,0
2020-01-28,잠실,75376.0,74128.0,149504.0,1,0,0,1,2020,0
2020-01-28,홍대입구,67507.0,72390.0,139897.0,1,0,0,1,2020,0
2020-01-29,신도림,58608.0,57728.0,116336.0,2,0,0,1,2020,0
2020-01-29,홍대입구,68126.0,72676.0,140802.0,2,0,0,1,2020,0
2020-01-29,강남,106844.0,107871.0,214715.0,2,0,0,1,2020,0
2020-01-29,잠실,78801.0,76812.0,155613.0,2,0,0,1,2020,0
2020-01-30,신도림,59792.0,59044.0,118836.0,3,0,0,1,2020,0
2020-01-30,홍대입구,70210.0,74396.0,144606.0,3,0,0,1,2020,0
2020-01-30,강남,106050.0,108133.0,214183.0,3,0,0,1,2020,0
2020-01-30,잠실,80368.0,78540.0,158908.0,3,0,0,1,2020,0
2020-01-31,잠실,80783.0,78372.0,159155.0,4,0,0,1,2020,0
2020-01-31,홍대입구,70875.0,79651.0,150526.0,4,0,0,1,2020,0
2020-01-31,강남,108233.0,112821.0,221054.0,4,0,0,1,2020,0
2020-01-31,신도림,59598.0,59191.0,118789.0,4,0,0,1,2020,0
2020-02-01,강남,65598.0,69156.0,134754.0,5,1,0,2,2020,0
2020-02-01,신도림,45435.0,46224.0,91659.0,5,1,0,2,2020,0
2020-02-01,잠실,58011.0,55089.0,113100.0,5,1,0,2,2020,0
2020-02-01,홍대입구,69648.0,78330.0,147978.0,5,1,0,2,2020,0
2020-02-02,강남,37382.0,36531.0,73913.0,6,1,0,2,2020,0
2020-02-02,잠실,41970.0,38764.0,80734.0,6,1,0,2,2020,0
2020-02-02,신도림,30744.0,31004.0,61748.0,6,1,0,2,2020,0
2020-02-02,홍대입구,54803.0,53722.0,108525.0,6,1,0,2,2020,0
2020-02-03,홍대입구,61615.0,63969.0,125584.0,0,0,0,2,2020,0
2020-02-03,잠실,72031.0,70736.0,142767.0,0,0,0,2,2020,0
2020-02-03,신도림,54333.0,52871.0,107204.0,0,0,0,2,2020,0
2020-02-03,강남,100352.0,101584.0,201936.0,0,0,0,2,2020,0
2020-02-04,강남,103200.0,103228.0,206428.0,1,0,0,2,2020,0
2020-02-04,잠실,73810.0,71859.0,145669.0,1,0,0,2,2020,0
2020-02-04,신도림,54226.0,53111.0,107337.0,1,0,0,2,2020,0
2020-02-04,홍대입구,62935.0,65944.0,128879.0,1,0,0,2,2020,0
2020-02-05,홍대입구,63059.0,66026.0,129085.0,2,0,0,2,2020,0
2020-02-05,신도림,52817.0,51494.0,104311.0,2,0,0,2,2020,0
2020-02-05,강남,102545.0,103379.0,205924.0,2,0,0,2,2020,0
2020-02-05,잠실,72954.0,71788.0,144742.0,2,0,0,2,2020,0
2020-02-06,강남,101782.0,102485.0,204267.0,3,0,0,2,2020,0
2020-02-06,홍대입구,63111.0,66274.0,129385.0,3,0,0,2,2020,0
2020-02-06,신도림,53086.0,51782.0,104868.0,3,0,0,2,2020,0
2020-02-06,잠실,71464.0,69150.0,140614.0,3,0,0,2,2020,0
2020-02-07,잠실,74405.0,70983.0,145388.0,4,0,0,2,2020,0
2020-02-07,강남,106007.0,110312.0,216319.0,4,0,0,2,2020,0
2020-02-07,홍대입구,66760.0,75006.0,141766.0,4,0,0,2,2020,0
2020-02-07,신도림,55839.0,55615.0,111454.0,4,0,0,2,2020,0
2020-02-08,강남,66548.0,69937.0,136485.0,5,1,0,2,2020,0
2020-02-08,홍대입구,67318.0,75947.0,143265.0,5,1,0,2,2020,0
2020-02-08,신도림,43365.0,43610.0,86975.0,5,1,0,2,2020,0
2020-02-08,잠실,54268.0,50172.0,104440.0,5,1,0,2,2020,0
2020-02-09,신도림,29359.0,29856.0,59215.0,6,1,0,2,2020,0
2020-02-09,강남,40663.0,39982.0,80645.0,6,1,0,2,2020,0
2020-02-09,홍대입구,55518.0,55411.0,110929.0,6,1,0,2,2020,0
2020-02-09,잠실,40385.0,37265.0,77650.0,6,1,0,2,2020,0
2020-02-10,강남,103591.0,104910.0,208501.0,0,0,0,2,2020,0
2020-02-10,잠실,69697.0,67781.0,137478.0,0,0,0,2,2020,0
2020-02-10,홍대입구,64580.0,68102.0,132682.0,0,0,0,2,2020,0
2020-02-10,신도림,52903.0,51940.0,104843.0,0,0,0,2,2020,0
2020-02-11,신도림,54598.0,53409.0,108007.0,1,0,0,2,2020,0
2020-02-11,잠실,76655.0,74480.0,151135.0,1,0,0,2,2020,0
2020-02-11,강남,106091.0,107900.0,213991.0,1,0,0,2,2020,0
2020-02-11,홍대입구,66567.0,70247.0,136814.0,1,0,0,2,2020,0
2020-02-12,잠실,72665.0,71020.0,143685.0,2,0,0,2,2020,0
2020-02-12,강남,104164.0,104777.0,208941.0,2,0,0,2,2020,0
2020-02-12,홍대입구,62346.0,66542.0,128888.0,2,0,0,2,2020,0
2020-02-12,신도림,54919.0,53304.0,108223.0,2,0,0,2,2020,0
2020-02-13,홍대입구,70215.0,75160.0,145375.0,3,0,0,2,2020,0
2020-02-13,신도림,56585.0,56235.0,112820.0,3,0,0,2,2020,0
2020-02-13,강남,108592.0,109881.0,218473.0,3,0,0,2,2020,0
2020-02-13,잠실,79076.0,76961.0,156037.0,3,0,0,2,2020,0
2020-02-14,홍대입구,76030.0,87780.0,163810.0,4,0,0,2,2020,0
2020-02-14,신도림,61139.0,60335.0,121474.0,4,0,0,2,2020,0
